TREE_TYPE;TREE_ID;VERSION;NODE_ID;PARENT_ID;LEV;NODE_TYPE;TECH_NAME;LOGICAL_PATH;FULL_PATH;LENGTH;DATA_TYPE;ATOM_HANDL;MP_SC_TAB;MP_SC_FLD;MP_OFFSET;MP_SC_OFFSET;MP_CONST;MP_EXIT_FUNC;CK_EXIT_FUNC;CONDITIONS;ORIGIN;STATUS;VAR_NAME;TEXT
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3017292650;N_3360618970;000;XMAT;Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/Amt/@Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/Amt/@Ccy;0000;C;;FPAYH;WAERS;000;000;;;;<> SPACE;INHERITED_FROM_PARENT;ACTIVE;;Medium of exchange of currency
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6812728370;N_7393847950;003;ELEM;CcyOfTrf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/CcyOfTrf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/CcyOfTrf;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies curr. of amount, which is different from curr. of debtor account
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1935333210;N_4239787460;003;ELEM;InstdAmt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/InstdAmt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/InstdAmt;0015;P;;FPAYH;RWBTR;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Amount of money to be moved between debtor and creditor, in curr. of init.
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9859993080;N_1935333210;000;XMAT;Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/InstdAmt/@Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/InstdAmt/@Ccy;0000;C;;FPAYH;WAERS;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Medium of exchange of currency
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4793221430;N_7436948640;003;ELEM;Cdtr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Party to which amount of money is due
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4963308210;N_4793221430;003;ELEM;CtctDtls;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Set of elements used to indicate how to contact party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0394118364;N_4963308210;003;ELEM;EmailAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/EmailAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/EmailAdr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Address for electronic mail (e-mail)
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5605497760;N_4963308210;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/Nm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name by which party is known and which is usually used to identify party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0559966471;N_4963308210;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtctDtls/Othr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Contact details in another form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0843003270;N_4793221430;003;ELEM;CtryOfRes;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtryOfRes;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/CtryOfRes;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Country in/from which person resides, affairs of that company are directed
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2713160450;N_4793221430;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id;0000;C;;;;000;000;;;;1 = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8411264470;N_2713160450;003;ELEM;OrgId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId;0000;C;;;;000;000;;;;FPAYH-DORIGIN <> 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous way to identify organisation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6509207680;N_8411264470;003;ELEM;AnyBIC;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/AnyBIC;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/AnyBIC;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Business identification code of organisation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0901723536;N_8411264470;003;ELEM;LEI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/LEI;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/LEI;0020;C;;FPAYHX;REF02+90(20);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Legal entity identification from BP, ID number FS0007
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6185782240;N_8411264470;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Business identification code of organisation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9329892140;N_6185782240;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5638228130;N_9329892140;000;ATOM;GPA1R;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id/:atom:GPA1R;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id/:atom:GPA1R;0000;C;;FPAYH;GPA1R;000;000;;;;FPAYH-GPA1T <> '14' OR FPAYP-GPA2R = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1070498780;N_9329892140;000;ATOM;GPA2R;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id/:atom:GPA2R;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Id/:atom:GPA2R;0000;C;;FPAYP;GPA2R;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0905170460;N_6185782240;003;ELEM;Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/Issr;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Entity that assigns identification
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8391130540;N_6185782240;003;ELEM;SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/SchmeNm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Name of identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1476068780;N_8391130540;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/SchmeNm/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/OrgId/Othr/SchmeNm/Cd;0004;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8877081380;N_2713160450;003;ELEM;PrvtId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId;0000;C;;;;000;000;;;;FPAYH-DORIGIN = 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of person, for example passport
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6453312450;N_8877081380;003;ELEM;DtAndPlcOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Date and place of birth of person
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4380827340;N_6453312450;003;ELEM;BirthDt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Date on which person is born
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1549070160;N_6453312450;003;ELEM;CityOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;City where person was born
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3970424340;N_6453312450;003;ELEM;CtryOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Country where person was born
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4060735340;N_6453312450;003;ELEM;PrvcOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Province where person was born
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3528012090;N_8877081380;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique identification of person, as assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8741098060;N_3528012090;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/Id;0000;C;;FPAYP;SGTXT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of person
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6101556340;N_3528012090;003;ELEM;Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/Issr;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Entity that assigns identification
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4639614230;N_3528012090;003;ELEM;SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Name of identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0677075330;N_4639614230;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in coded form as published in external list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7846482250;N_4639614230;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Id/PrvtId/Othr/SchmeNm/Prtry;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8595392490;N_4793221430;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/Nm;0000;C;;FPAYHX;REF10(70);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name by which party is known and which is usually used to identify party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8509486340;N_4793221430;003;ELEM;PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Information that locates and identifies specific address by postal services
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5960278650;N_8509486340;003;ELEM;AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine;0051;C;02;;;000;000;;;;;DEACTIVATED_IN_TREE;DEACTIVATED;;Information that locates and identifies specific address in free format
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7315284480;N_8509486340;003;ELEM;AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine;0060;C;;;;000;000;;;;;DEACTIVATED_IN_TREE;DEACTIVATED;;Information that locates and identifies specific address in free format
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0673636917;N_5960278650;000;ATOM;CITY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:CITY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:CITY;0040;C;;FPAYHX;REF11+060;000;000;;;;FPAYH-DORIGIN <> 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0922210275;N_5960278650;000;ATOM;HRPOSTCODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:HRPOSTCODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:HRPOSTCODE;0050;C;;FPAYHX;ZPLOR;000;000;;;;FPAYH-DORIGIN = 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0048758771;N_7315284480;000;ATOM;HRSTREET;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:HRSTREET;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:HRSTREET;0060;C;;FPAYHX;ZPFST;000;000;;;;FPAYH-DORIGIN = 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0795722534;N_5960278650;000;ATOM;POSTCODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:POSTCODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:POSTCODE;0010;C;;FPAYHX;REF02+80(10);000;000;;;;FPAYH-DORIGIN <> 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0684522500;N_7315284480;000;ATOM;STREET;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:STREET;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/AdrLine/:atom:STREET;0060;C;;FPAYHX;REF11;000;000;;;;FPAYH-DORIGIN <> 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2528565240;N_8509486340;003;ELEM;BldgNb;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/BldgNb;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/BldgNb;0000;C;;FPAYHX;REF02+10(10);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Number that identifies position of building on street
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0006720478;N_8509486340;003;ELEM;BldgNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/BldgNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/BldgNm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Name of the building or house
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6316656750;N_8509486340;003;ELEM;Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Ctry;0000;C;;FPAYHX;ZLISO;000;000;;;;FPAYHX-REF10+080(35) <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;Nation with its own government
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1947464630;N_8509486340;003;ELEM;CtrySubDvsn;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/CtrySubDvsn;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/CtrySubDvsn;0010;C;;FPAYHX;REF10+120(5);000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Identifies subdivision of country such as state, region, county
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6939603320;N_8509486340;003;ELEM;Dept;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Dept;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Dept;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Identification of division of large organisation or building
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0897459354;N_8509486340;003;ELEM;DstrctNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/DstrctNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/DstrctNm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Identifies a subdivision within a country subdivision
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0294886377;N_8509486340;003;ELEM;Flr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Flr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Flr;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Floor or storey within a building
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0148007536;N_8509486340;003;ELEM;PstBx;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstBx;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstBx;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Numbered box in a post office
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4968722050;N_8509486340;003;ELEM;PstCd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd;0000;C;;FPAYH;ZPSTL;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identifier added to postal address to assist sorting of mail
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9081193500;N_4968722050;000;ATOM;CITY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd/:atom:CITY;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd/:atom:CITY;0000;C;;FPAYHX;REF02+80(10);000;000;;;;<> 'X';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9962096880;N_4968722050;000;ATOM;POPOB;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd/:atom:POPOB;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/PstCd/:atom:POPOB;0000;C;;FPAYH;ZPST2;000;000;;;;FPAYHX-XSCHK = 'X' OR FPAYH-ZPSTL = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0055185326;N_8509486340;003;ELEM;Room;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Room;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/Room;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Building room number
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0177746670;N_8509486340;003;ELEM;StrtNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/StrtNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/StrtNm;0000;C;;FPAYHX;REF02+20(60);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of street or thoroughfare
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2242465610;N_8509486340;003;ELEM;SubDept;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/SubDept;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/SubDept;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Identification of sub-division of large organisation or building
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0027650369;N_8509486340;003;ELEM;TwnLctnNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/TwnLctnNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/TwnLctnNm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;DEACTIVATED;;Specific location name within the town
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3403098730;N_8509486340;003;ELEM;TwnNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/TwnNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Cdtr/PstlAdr/TwnNm;0000;C;;FPAYHX;REF10+080(35);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of built-up area, with defined boundaries, and local government
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5604636060;N_7436948640;003;ELEM;CdtrAcct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct;0000;C;;;;000;000;;;;FPAYHX-XSCHK = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Unambiguous identification of account of creditor
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7611102970;N_5604636060;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification for account
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4840785940;N_7611102970;003;ELEM;IBAN;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/IBAN;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/CdtrAcct/Id/IBAN;0000;C;;FPAYH;ZIBAN;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;International Bank Account Number (IBAN) - identifier used internationally
